run,seed,generation,best_accuracy_percent,best_fmeasure,tree_size,expression,expression_with_column_names
24,502,41,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,42,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,43,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,44,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,45,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,46,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,47,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,48,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,49,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,50,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,51,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,52,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,53,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,54,82.513661,0.407407,13,"((((x8 * x0) - (x4 * x7)) * x7) - (x7 / x4))","((((irradiat * age) - (node_caps * breast_quad)) * breast_quad) - (breast_quad / node_caps))"
24,502,55,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,56,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,57,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,58,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,59,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,60,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,61,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,62,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,63,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,64,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,65,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,66,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,67,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,68,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,69,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,70,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,71,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,72,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,73,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,74,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,75,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,76,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,77,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,78,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,79,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,80,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,81,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,82,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,83,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,84,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,85,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,86,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,87,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,88,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,89,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,90,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,91,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,92,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,93,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,94,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,95,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,96,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,97,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,98,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,99,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
24,502,100,82.513661,0.407407,9,"((x8 * x7) - ((x7 * x7) / x4))","((irradiat * breast_quad) - ((breast_quad * breast_quad) / node_caps))"
25,503,1,78.688525,0.000000,3,"(x6 - 4)","(breast - 4)"
25,503,2,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
25,503,3,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
25,503,4,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
25,503,5,79.781421,0.372881,9,"(((x8 * 7) - 4) + (x8 + x3))","(((irradiat * 7) - 4) + (irradiat + inv_nodes))"
25,503,6,79.781421,0.372881,9,"(((x8 * 7) - 4) + (x8 + x3))","(((irradiat * 7) - 4) + (irradiat + inv_nodes))"
25,503,7,80.327869,0.400000,9,"(((x8 * 7) - 4) + (1 + x3))","(((irradiat * 7) - 4) + (1 + inv_nodes))"
25,503,8,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,9,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,10,80.327869,0.400000,9,"(((x8 * 7) - 4) + (1 + x3))","(((irradiat * 7) - 4) + (1 + inv_nodes))"
25,503,11,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,12,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,13,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,14,80.327869,0.400000,9,"(((x8 * 4) - 4) + (1 + x3))","(((irradiat * 4) - 4) + (1 + inv_nodes))"
25,503,15,80.327869,0.400000,9,"(((x8 * 7) + (1 - 4)) + x3)","(((irradiat * 7) + (1 - 4)) + inv_nodes)"
25,503,16,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,17,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,18,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,19,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,20,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,21,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,22,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,23,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,24,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,25,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,26,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,27,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,28,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,29,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,30,80.327869,0.400000,9,"(((x8 * 7) + (x3 - 4)) + 1)","(((irradiat * 7) + (inv_nodes - 4)) + 1)"
25,503,31,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,32,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,33,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,34,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,35,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,36,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,37,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,38,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,39,80.327869,0.400000,9,"((x3 + (1 - 4)) + (x8 * 4))","((inv_nodes + (1 - 4)) + (irradiat * 4))"
25,503,40,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,41,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,42,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,43,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,44,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,45,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,46,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,47,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,48,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,49,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,50,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,51,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,52,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,53,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,54,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,55,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,56,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,57,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,58,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,59,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,60,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,61,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,62,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,63,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,64,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,65,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,66,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,67,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,68,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,69,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,70,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,71,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,72,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,73,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,74,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,75,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,76,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,77,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,78,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,79,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,80,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,81,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,82,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,83,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,84,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,85,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,86,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,87,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,88,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,89,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,90,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,91,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,92,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,93,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,94,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,95,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,96,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,97,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,98,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,99,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
25,503,100,80.327869,0.400000,9,"(((x8 * 4) + (x3 - 4)) + 1)","(((irradiat * 4) + (inv_nodes - 4)) + 1)"
26,504,1,78.688525,0.000000,3,"(x0 - 9)","(age - 9)"
26,504,2,78.688525,0.048780,9,"(((x3 - x2) * 8) - (7 * x7))","(((inv_nodes - tumor_size) * 8) - (7 * breast_quad))"
26,504,3,79.234973,0.050000,3,"(x7 - 5)","(breast_quad - 5)"
26,504,4,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
26,504,5,79.781421,0.097561,9,"(((x3 - x0) * 5) - (7 * x7))","(((inv_nodes - age) * 5) - (7 * breast_quad))"
26,504,6,79.781421,0.097561,9,"(((x3 - x0) * 5) - (7 * x7))","(((inv_nodes - age) * 5) - (7 * breast_quad))"
26,504,7,79.781421,0.097561,7,"((x3 - 3) - (7 * x7))","((inv_nodes - 3) - (7 * breast_quad))"
26,504,8,79.781421,0.177778,11,"(((x3 - 3) * 5) - ((x3 - 3) * x7))","(((inv_nodes - 3) * 5) - ((inv_nodes - 3) * breast_quad))"
26,504,9,79.781421,0.177778,11,"(((x3 - 3) * 5) - ((x3 - 3) * x7))","(((inv_nodes - 3) * 5) - ((inv_nodes - 3) * breast_quad))"
26,504,10,79.781421,0.177778,11,"(((x3 - 3) * 5) - ((x3 - 3) * x7))","(((inv_nodes - 3) * 5) - ((inv_nodes - 3) * breast_quad))"
26,504,11,79.781421,0.177778,11,"(((x3 - 3) * 5) - ((x3 - 3) * x7))","(((inv_nodes - 3) * 5) - ((inv_nodes - 3) * breast_quad))"
26,504,12,79.781421,0.177778,11,"(((x3 - 3) * 5) - ((x3 - 3) * x7))","(((inv_nodes - 3) * 5) - ((inv_nodes - 3) * breast_quad))"
26,504,13,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((x3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((inv_nodes * inv_nodes) - 3) * breast_quad))"
26,504,14,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((x3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((inv_nodes * inv_nodes) - 3) * breast_quad))"
26,504,15,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((x3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((inv_nodes * inv_nodes) - 3) * breast_quad))"
26,504,16,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((x3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((inv_nodes * inv_nodes) - 3) * breast_quad))"
26,504,17,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((5 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((5 * inv_nodes) - 3) * breast_quad))"
26,504,18,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((3 * inv_nodes) - 3) * breast_quad))"
26,504,19,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((5 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((5 * inv_nodes) - 3) * breast_quad))"
26,504,20,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((5 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((5 * inv_nodes) - 3) * breast_quad))"
26,504,21,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((5 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((5 * inv_nodes) - 3) * breast_quad))"
26,504,22,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((x3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((inv_nodes * inv_nodes) - 3) * breast_quad))"
26,504,23,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((3 * inv_nodes) - 3) * breast_quad))"
26,504,24,80.327869,0.142857,13,"(((x3 - 3) * 5) - (((x3 * x3) - 3) * x7))","(((inv_nodes - 3) * 5) - (((inv_nodes * inv_nodes) - 3) * breast_quad))"
